country,year,sex,age,suicides_no,population,suicides_pop,gdp_for_year,gdp_per_capita,PCA_1,PCA_2
Estonia,2006,female,05-14,0,64825,0.0,16963625016,13264 , -0.7102060618146828 , -0.39787880427103317
Estonia,2007,male,75+,21,26860,78.18,22237061730,17504 , -0.0655913699177944 , 2.607250431544993
Estonia,2007,male,55-74,58,117125,49.52,22237061730,17504 , -0.24720155750286774 , 1.480419424349366
Estonia,2007,male,25-34,39,96140,40.57,22237061730,17504 , -0.3291100086123478 , 1.1178391986574434
Estonia,2007,male,35-54,66,180160,36.63,22237061730,17504 , -0.33053586812675645 , 0.969930257819599
Estonia,2007,male,15-24,21,100450,20.91,22237061730,17504 , -0.48762381417173095 , 0.3294596273642512
Estonia,2007,female,75+,13,71525,18.18,22237061730,17504 , -0.5172825908126527 , 0.21843936310783887
Estonia,2007,female,55-74,17,170045,10.0,22237061730,17504 , -0.5619844855816564 , -0.10699963249562766
Estonia,2007,female,35-54,11,192585,5.71,22237061730,17504 , -0.594528879331295 , -0.28021420995468
Estonia,2007,female,15-24,3,94785,3.17,22237061730,17504 , -0.6331190253763905 , -0.3824183200036167
Estonia,2007,female,25-34,2,91870,2.18,22237061730,17504 , -0.6416271433555454 , -0.4220960455335791
Estonia,2007,female,05-14,0,62580,0.0,22237061730,17504 , -0.6636875085175283 , -0.5089708802527153
Estonia,2007,male,05-14,0,66290,0.0,22237061730,17504 , -0.6631290146947972 , -0.5090389553761533
Estonia,2008,male,75+,18,27640,65.12,24194039256,19141 , -0.14792856905193505 , 2.0440797564043085
Estonia,2008,male,55-74,47,117750,39.92,24194039256,19141 , -0.30805403549851157 , 1.0517485415095347
Estonia,2008,male,35-54,71,179930,39.46,24194039256,19141 , -0.2881967224229853 , 1.0414294745866997
Estonia,2008,male,15-24,29,98030,29.58,24194039256,19141 , -0.3997017596135491 , 0.6342730629843674
Estonia,2008,male,25-34,23,95990,23.96,24194039256,19141 , -0.44600463018816594 , 0.4086429816583201
Estonia,2008,female,75+,12,73185,16.4,24194039256,19141 , -0.5130164707351679 , 0.10438314582951215
Estonia,2008,female,55-74,15,170375,8.8,24194039256,19141 , -0.5541145889592876 , -0.19835631014600896
Estonia,2008,female,35-54,16,191130,8.37,24194039256,19141 , -0.5536597851255143 , -0.21544989086401783
Estonia,2008,female,15-24,5,92410,5.41,24194039256,19141 , -0.5973116824036683 , -0.33547012945807964
Estonia,2008,female,25-34,4,91600,4.37,24194039256,19141 , -0.6058810494580895 , -0.3771739431491521
Estonia,2008,female,05-14,1,61285,1.63,24194039256,19141 , -0.632913095943347 , -0.4866689985665834
Estonia,2008,male,05-14,1,64680,1.55,24194039256,19141 , -0.633007029953473 , -0.4899112350497863
Estonia,2009,male,55-74,66,118960,55.48,19652492637,15609 , -0.21822356754973182 , 1.7700372021558932
Estonia,2009,male,35-54,88,179820,48.94,19652492637,15609 , -0.24571025465857385 , 1.5173079369701656
Estonia,2009,male,75+,13,28150,46.18,19652492637,15609 , -0.33308910829917465 , 1.3819250237438856
Estonia,2009,male,25-34,30,96260,31.17,19652492637,15609 , -0.4264512821694155 , 0.7904892438064843
Estonia,2009,male,15-24,23,94705,24.29,19652492637,15609 , -0.48279234734302223 , 0.5143867480795175
Estonia,2009,female,75+,16,74300,21.53,19652492637,15609 , -0.5108131027357272 , 0.4023971108351007
Estonia,2009,female,55-74,14,171340,8.17,19652492637,15609 , -0.5984060201218542 , -0.13119256430782725
Estonia,2009,female,35-54,14,189570,7.39,19652492637,15609 , -0.6015605563058372 , -0.16253149611624448
Estonia,2009,female,25-34,3,91560,3.28,19652492637,15609 , -0.6538025698658995 , -0.3282764190833307
Estonia,2009,female,15-24,2,89195,2.24,19652492637,15609 , -0.6626060226061286 , -0.36995169993964705
Estonia,2009,female,05-14,0,60910,0.0,19652492637,15609 , -0.6849688540720091 , -0.45922993148641483
Estonia,2009,male,05-14,0,64240,0.0,19652492637,15609 , -0.6844675644683178 , -0.45929103395570003
Estonia,2010,male,75+,18,28755,62.6,19490936349,15540 , -0.20670028203000995 , 2.038316274563085
Estonia,2010,male,55-74,54,120465,44.83,19490936349,15540 , -0.30631847536524737 , 1.3439488262823784
Estonia,2010,male,35-54,61,179395,34.0,19490936349,15540 , -0.3752740926792606 , 0.9150390325818617
Estonia,2010,male,25-34,28,96230,29.1,19490936349,15540 , -0.4440668918902083 , 0.7092721332246726
Estonia,2010,male,15-24,20,91065,21.96,19490936349,15540 , -0.5034999955663977 , 0.4225216291582725
Estonia,2010,female,75+,12,75665,15.86,19490936349,15540 , -0.5566087386229186 , 0.17729816522673153
Estonia,2010,female,55-74,14,172395,8.12,19490936349,15540 , -0.5994171896622319 , -0.13137718673671708
Estonia,2010,female,25-34,5,91330,5.47,19490936349,15540 , -0.636902299406209 , -0.23864022737783605
Estonia,2010,female,35-54,9,187560,4.8,19490936349,15540 , -0.6251537476058531 , -0.2655202118617577
Estonia,2010,female,15-24,2,85755,2.33,19490936349,15540 , -0.6632350928872425 , -0.36448894589416436
Estonia,2010,female,05-14,0,61030,0.0,19490936349,15540 , -0.6857426457574453 , -0.45740993418934894
Estonia,2010,male,05-14,0,64580,0.0,19490936349,15540 , -0.6852082379216781 , -0.45747507345840654
Estonia,2011,male,75+,21,29683,70.75,23170239901,18545 , -0.10999243894746889 , 2.284641487168534
Estonia,2011,male,55-74,57,121737,46.82,23170239901,18545 , -0.2561445054544013 , 1.3454122449240837
Estonia,2011,male,35-54,58,178933,32.41,23170239901,18545 , -0.3559292109694103 , 0.7719552588144472
Estonia,2011,male,25-34,23,95987,23.96,23170239901,18545 , -0.45270093800967964 , 0.4243155662873165
Estonia,2011,male,15-24,19,87167,21.8,23170239901,18545 , -0.4726931913721981 , 0.33710123252142343
Estonia,2011,female,75+,12,77543,15.48,23170239901,18545 , -0.5260138831537391 , 0.08340638486219147
Estonia,2011,female,35-54,15,185535,8.08,23170239901,18545 , -0.5639733748178873 , -0.21158142467447508
Estonia,2011,female,55-74,9,172988,5.2,23170239901,18545 , -0.591136399347714 , -0.3281057217978589
Estonia,2011,female,15-24,3,82075,3.66,23170239901,18545 , -0.6199625460718834 , -0.38992805698254623
Estonia,2011,female,25-34,1,90940,1.1,23170239901,18545 , -0.6391529466236113 , -0.49260772251048945
Estonia,2011,female,05-14,0,61510,0.0,23170239901,18545 , -0.6524844510057618 , -0.5361713412416336
Estonia,2011,male,05-14,0,65329,0.0,23170239901,18545 , -0.6519095486044112 , -0.5362414164158679
Estonia,2012,male,75+,20,30891,64.74,23043864510,18411 , -0.15730941792244713 , 2.048851753976228
Estonia,2012,male,55-74,59,122960,47.98,23043864510,18411 , -0.2474883734895091 , 1.3957627953377503
Estonia,2012,male,35-54,65,179456,36.22,23043864510,18411 , -0.3244259438748502 , 0.9295514061873473
Estonia,2012,male,25-34,30,96938,30.95,23043864510,18411 , -0.3970841511956291 , 0.7083065278420088
Estonia,2012,female,75+,18,80117,22.47,23043864510,18411 , -0.4707350947565544 , 0.3669881265901282
Estonia,2012,male,15-24,14,83194,16.83,23043864510,18411 , -0.5152542762028121 , 0.14122804614819462
Estonia,2012,female,55-74,17,172977,9.83,23043864510,18411 , -0.5529298609907912 , -0.13752593819555148
Estonia,2012,female,35-54,7,184354,3.8,23043864510,18411 , -0.6026429224079408 , -0.3812171655567712
Estonia,2012,female,25-34,3,91727,3.27,23043864510,18411 , -0.6229242160796727 , -0.4021024126898062
Estonia,2012,male,05-14,2,67323,2.97,23043864510,18411 , -0.629449033936095 , -0.41395884071590733
Estonia,2012,female,15-24,2,78364,2.55,23043864510,18411 , -0.6309632451647637 , -0.43085612496336956
Estonia,2012,female,05-14,0,63330,0.0,23043864510,18411 , -0.6536757134135909 , -0.532699772926995
Estonia,2013,male,75+,23,32101,71.65,25137153149,20221 , -0.08318140954377447 , 2.2772224546054054
Estonia,2013,male,55-74,58,123698,46.89,25137153149,20221 , -0.23626155596308207 , 1.3046302674142285
Estonia,2013,male,35-54,52,178072,29.2,25137153149,20221 , -0.3653526729899949 , 0.598191393412904
Estonia,2013,male,25-34,22,96869,22.71,25137153149,20221 , -0.44412770069657437 , 0.3303254771069131
Estonia,2013,female,75+,18,82614,21.79,25137153149,20221 , -0.4555604924654455 , 0.29249996115216637
Estonia,2013,male,15-24,15,78163,19.19,25137153149,20221 , -0.47764027420240973 , 0.18809522218957908
Estonia,2013,female,35-54,13,181855,7.15,25137153149,20221 , -0.5542491756711445 , -0.2931474792684514
Estonia,2013,female,55-74,12,172334,6.96,25137153149,20221 , -0.5577016583768651 , -0.3009045774799398
Estonia,2013,female,15-24,2,73430,2.72,25137153149,20221 , -0.6104790706292409 , -0.4714210617567878
Estonia,2013,female,25-34,2,91438,2.19,25137153149,20221 , -0.6117763744138192 , -0.4928186034326411
Estonia,2013,male,05-14,1,68210,1.47,25137153149,20221 , -0.6213004551326686 , -0.5213913019345832
Estonia,2013,female,05-14,0,64312,0.0,25137153149,20221 , -0.6335866026703646 , -0.5801306382476522
Estonia,2014,male,75+,26,33259,78.17,26224622451,21117 , -0.022060600565039556 , 2.5140248311457265
Estonia,2014,male,55-74,50,124940,40.02,26224622451,21117 , -0.2827969343500375 , 1.0050145918884432
Estonia,2014,male,25-34,39,97957,39.81,26224622451,21117 , -0.2948525600659001 , 0.9929885276147138
Estonia,2014,male,35-54,57,177676,32.08,26224622451,21117 , -0.3308290467093679 , 0.6910938327467238
Estonia,2014,male,15-24,19,73521,25.84,26224622451,21117 , -0.4158271227167066 , 0.4305508673550638
Estonia,2014,female,75+,13,84886,15.31,26224622451,21117 , -0.49724443870806284 , 0.009505917775466007
Estonia,2014,female,35-54,16,180093,8.88,26224622451,21117 , -0.5297928226475527 , -0.2466905101048502
Estonia,2014,female,25-34,8,92159,8.68,26224622451,21117 , -0.5492012665503374 , -0.2560623685745341
Estonia,2014,female,55-74,10,172116,5.81,26224622451,21117 , -0.5577047864715174 , -0.3708510232112697
Estonia,2014,male,05-14,2,69999,2.86,26224622451,21117 , -0.6000454713507507 , -0.48927311951997693
Estonia,2014,female,15-24,1,69127,1.45,26224622451,21117 , -0.6114223362504708 , -0.5456830241867022
Estonia,2014,female,05-14,0,66119,0.0,26224622451,21117 , -0.6234232533491733 , -0.6036437058589915
Estonia,2015,male,75+,20,34253,58.39,22566956982,18149 , -0.20777974286712023 , 1.803276666874955
Estonia,2015,male,55-74,44,126556,34.77,22566956982,18149 , -0.35853776520660935 , 0.8718118572873911
Estonia,2015,male,15-24,21,70165,29.93,22566956982,18149 , -0.4170231126930907 , 0.6717330279290604
Estonia,2015,male,35-54,48,177053,27.11,22566956982,18149 , -0.4065363628763444 , 0.5679236586270042
Estonia,2015,male,25-34,25,99448,25.14,22566956982,18149 , -0.44651052957090803 , 0.482314481826632
Estonia,2015,female,75+,9,86804,10.37,22566956982,18149 , -0.5694307578541385 , -0.11062120711603494
Estonia,2015,female,55-74,12,172429,6.96,22566956982,18149 , -0.5805825187256264 , -0.24659902907105752
Estonia,2015,female,35-54,11,178380,6.17,22566956982,18149 , -0.5862434505870758 , -0.27848958432416643
Estonia,2015,female,25-34,2,92783,2.16,22566956982,18149 , -0.6346959411941809 , -0.4397284693822564
Estonia,2015,female,15-24,1,66216,1.51,22566956982,18149 , -0.6441932838757197 , -0.4654574516154133
Estonia,2015,female,05-14,1,67802,1.47,22566956982,18149 , -0.6442570358029484 , -0.4670765239334936
Estonia,2015,male,05-14,1,71561,1.4,22566956982,18149 , -0.6442205481244783 , -0.4699279468200267
Fiji,2001,male,55-74,4,31764,12.59,1660102346,2307 , -0.7393760470761728 , 0.39218156248397085
Fiji,2001,male,35-54,10,90519,11.05,1660102346,2307 , -0.7386837116787953 , 0.3321662267624586
Fiji,2001,male,15-24,8,85026,9.41,1660102346,2307 , -0.75307793020647 , 0.26631934268231733
Fiji,2001,male,25-34,5,60698,8.24,1660102346,2307 , -0.7673354164513373 , 0.21912077972916205
Fiji,2001,female,15-24,5,80653,6.2,1660102346,2307 , -0.7797591601882043 , 0.13766611990226757
Fiji,2001,female,25-34,2,58030,3.45,1660102346,2307 , -0.8057088989184126 , 0.027632430620129624
Fiji,2001,female,55-74,1,34038,2.94,1660102346,2307 , -0.8137598427917093 , 0.007421096795926191
Fiji,2001,male,05-14,1,93629,1.07,1660102346,2307 , -0.8189312422475853 , -0.06800347224573514
Fiji,2001,female,35-54,0,89055,0.0,1660102346,2307 , -0.8282941103500965 , -0.1108306979586701
Fiji,2001,female,05-14,0,88212,0.0,1660102346,2307 , -0.8284210133939139 , -0.11081522967590514
Fiji,2001,female,75+,0,4489,0.0,1660102346,2307 , -0.8410244576851625 , -0.10927898882426353
Fiji,2001,male,75+,0,3346,0.0,1660102346,2307 , -0.8411965219545379 , -0.10925801581453612
Fiji,2002,male,75+,1,3507,28.51,1842691481,2548 , -0.6223621092691801 , 1.0180744180186363
Fiji,2002,female,75+,1,4593,21.77,1842691481,2548 , -0.6731705956349865 , 0.7501444344379048
Fiji,2002,male,55-74,5,33136,15.09,1842691481,2548 , -0.7170627371022749 , 0.48561335290432084
Fiji,2002,male,15-24,9,84154,10.69,1842691481,2548 , -0.7403288065265748 , 0.31129820328344376
Fiji,2002,female,25-34,5,58817,8.5,1842691481,2548 , -0.7630343646356448 , 0.2231944634388701
Fiji,2002,female,15-24,6,79795,7.52,1842691481,2548 , -0.766705424711439 , 0.18423469427767356
Fiji,2002,male,25-34,4,61525,6.5,1842691481,2548 , -0.7783342436039518 , 0.14326680177270737
Fiji,2002,male,35-54,5,93636,5.34,1842691481,2548 , -0.7816906398278454 , 0.09694788421700731
Fiji,2002,female,35-54,3,91724,3.27,1842691481,2548 , -0.7987977047946448 , 0.01394310743449033
Fiji,2002,male,05-14,2,91230,2.19,1842691481,2548 , -0.8076220062978228 , -0.029356475230520658
Fiji,2002,female,05-14,1,85867,1.16,1842691481,2548 , -0.8168011441505401 , -0.07057925285000573
Fiji,2002,female,55-74,0,35203,0.0,1842691481,2548 , -0.8337829164871869 , -0.11613820299904147
Fiji,2003,male,55-74,2,34619,5.78,2315935753,3192 , -0.7820043597054697 , 0.09756159374605047
Fiji,2003,male,15-24,3,82852,3.62,2315935753,3192 , -0.7904963984931588 , 0.011197585624932645
Fiji,2003,female,25-34,2,59592,3.36,2315935753,3192 , -0.7965464972697767 , 0.0009101369015515623
Fiji,2003,female,15-24,1,78498,1.27,2315935753,3192 , -0.8100886057470745 , -0.08289217731087363
Fiji,2003,female,35-54,1,94332,1.06,2315935753,3192 , -0.8092931436954414 , -0.09153006277303492
Fiji,2003,male,35-54,1,96710,1.03,2315935753,3192 , -0.8091620439189449 , -0.09276617490491203
Fiji,2003,female,05-14,0,83271,0.0,2315935753,3192 , -0.8195569219636777 , -0.1338407652745632
Fiji,2003,female,55-74,0,36443,0.0,2315935753,3192 , -0.8266062881984111 , -0.1329815140938762
Fiji,2003,female,75+,0,4675,0.0,2315935753,3192 , -0.8313885609101437 , -0.13239860020671332
Fiji,2003,male,25-34,0,62295,0.0,2315935753,3192 , -0.8227145948546781 , -0.13345587476533605
Fiji,2003,male,05-14,0,88650,0.0,2315935753,3192 , -0.8187471811894266 , -0.13393946502900322
Fiji,2003,male,75+,0,3654,0.0,2315935753,3192 , -0.8315422596144588 , -0.13237986578595037
Fiji,2004,male,75+,2,3777,52.95,2727507213,3744 , -0.4239253769243785 , 1.9586817273132402
Fiji,2004,male,55-74,5,36303,13.77,2727507213,3744 , -0.7135849703221147 , 0.4018469596012962
Fiji,2004,male,25-34,4,63091,6.34,2727507213,3744 , -0.7663248633135372 , 0.10563893454717074
Fiji,2004,female,15-24,4,77085,5.19,2727507213,3744 , -0.7729152405277463 , 0.05967050086424084
Fiji,2004,male,15-24,3,81425,3.68,2727507213,3744 , -0.7842637650846362 , -0.0008099659127599046
Fiji,2004,female,55-74,1,37837,2.64,2727507213,3744 , -0.7998551424758947 , -0.04210828149102846
Fiji,2004,male,35-54,2,99930,2.0,2727507213,3744 , -0.7947655702684021 , -0.06830772285938194
Fiji,2004,female,25-34,1,60430,1.65,2727507213,3744 , -0.8039410313361559 , -0.0818746163516459
Fiji,2004,female,05-14,1,80606,1.24,2727507213,3744 , -0.8040044571783372 , -0.09854202686973568
Fiji,2004,female,35-54,1,97123,1.03,2727507213,3744 , -0.8031061780698509 , -0.10719244476028196
Fiji,2004,female,75+,0,4752,0.0,2727507213,3744 , -0.8253832756336748 , -0.146818704767885
Fiji,2004,male,05-14,0,86049,0.0,2727507213,3744 , -0.81314503511977 , -0.14831043072748867
Fiji,2005,male,75+,1,3878,25.79,3006725015,4104 , -0.6259797805018312 , 0.8693049125348091
Fiji,2005,male,35-54,9,103347,8.71,3006725015,4104 , -0.7355167334170299 , 0.1915977884684313
Fiji,2005,female,25-34,3,61361,4.89,3006725015,4104 , -0.7742202794265972 , 0.03824935965575117
Fiji,2005,male,25-34,3,63965,4.69,3006725015,4104 , -0.7753408013538097 , 0.030251725318026307
Fiji,2005,female,15-24,2,75687,2.64,3006725015,4104 , -0.7896618663727873 , -0.051828798371195785
Fiji,2005,male,55-74,1,38247,2.61,3006725015,4104 , -0.7961071861742909 , -0.05271372569630039
Fiji,2005,male,15-24,2,79981,2.5,3006725015,4104 , -0.7900742236531748 , -0.05747248667850344
Fiji,2005,female,35-54,1,100199,1.0,3006725015,4104 , -0.798956889010457 , -0.11784680763916179
Fiji,2005,female,05-14,0,78078,0.0,3006725015,4104 , -0.810431854718074 , -0.1575696132143611
Fiji,2005,female,55-74,0,39444,0.0,3006725015,4104 , -0.8162477173454059 , -0.15686071447611322
Fiji,2005,female,75+,0,4819,0.0,3006725015,4104 , -0.8214600754618672 , -0.15622537723917615
Fiji,2005,male,05-14,0,83601,0.0,3006725015,4104 , -0.8096004365555554 , -0.15767095523774313
Fiji,2006,female,15-24,5,75457,6.63,3102741451,4206 , -0.7566594640947893 , 0.10524538818447374
Fiji,2006,male,25-34,4,65615,6.1,3102741451,4206 , -0.7627315556324489 , 0.08397942940776366
Fiji,2006,male,35-54,6,103418,5.8,3102741451,4206 , -0.7581449303532262 , 0.07211987730944396
Fiji,2006,male,15-24,4,79914,5.01,3102741451,4206 , -0.7688222625244917 , 0.0403903552447286
Fiji,2006,female,05-14,2,78008,2.56,3102741451,4206 , -0.7888022148603827 , -0.05771925291693729
Fiji,2006,female,55-74,1,40531,2.47,3102741451,4206 , -0.7957068609558882 , -0.06098845731802304
Fiji,2006,male,05-14,1,83550,1.2,3102741451,4206 , -0.7988354024164139 , -0.11225938531920113
Fiji,2006,female,35-54,1,100106,1.0,3102741451,4206 , -0.7978556262803523 , -0.12051302615886823
Fiji,2006,female,25-34,0,62701,0.0,3102741451,4206 , -0.8116314058927203 , -0.15995538424441128
Fiji,2006,female,75+,0,5052,0.0,3102741451,4206 , -0.8203097375333231 , -0.1588975775621819
Fiji,2006,male,55-74,0,39336,0.0,3102741451,4206 , -0.8151487126765792 , -0.15952665775947164
Fiji,2006,male,75+,0,4071,0.0,3102741451,4206 , -0.8204574147408972 , -0.1588795771050142
Fiji,2007,male,55-74,3,40558,7.4,3405050612,4570 , -0.7532901687768213 , 0.12622025598678513
Fiji,2007,male,15-24,3,80074,3.75,3405050612,4570 , -0.7749450470585881 , -0.019589649514060944
Fiji,2007,female,25-34,2,64428,3.1,3405050612,4570 , -0.7827983705924049 , -0.045519022157747564
Fiji,2007,male,25-34,2,67634,2.96,3405050612,4570 , -0.7833745125841485 , -0.051142746655270695
Fiji,2007,male,35-54,2,103785,1.93,3405050612,4570 , -0.7857219193970455 , -0.09274782913795712
Fiji,2007,female,15-24,1,75514,1.32,3405050612,4570 , -0.7951732735667421 , -0.11685557386042827
